,Lat,Lon,FINAL_SEAMS_ZONE
1232,43.758,-94.46600000000001,MN-NE
1233,47.495,-93.846,NA
1234,47.495,-93.846,NA
1235,47.495,-93.846,NA
1249,47.495,-93.846,MN-NE
1233,47.868,-93.684,NA
1234,47.868,-93.684,NA
1235,47.868,-93.684,NA
1249,47.868,-93.684,MN-NE
1233,47.879,-93.47399999999999,NA
1234,47.879,-93.47399999999999,NA
1235,47.879,-93.47399999999999,NA
1249,47.879,-93.47399999999999,MN-NE
1236,47.305,-94.574,MN-NE
1236,47.345,-94.553,MN-NE
1236,47.82,-94.81200000000001,MN-NE
1238,48.672,-96.682,MN-NE
1240,46.583,-92.381,MN-NE
1240,46.6,-92.50200000000001,MN-NE
1240,46.498000000000005,-92.705,MN-NE
1241,44.11600000000001,-95.83200000000001,MN-NE
1243,46.74,-94.551,MN-NE
1244,48.137,-95.64200000000001,MN-NE
1252,45.508,-95.262,MN-NE
1252,45.544,-95.29,MN-NE
1254,44.17100000000001,-94.154,MN-NE
1255,43.52,-92.626,MN-NE
1255,43.618,-92.723,MN-NE
1256,45.607,-94.834,MN-NE
1256,45.645,-95.15799999999999,MN-NE
1256,45.843,-94.505,MN-NE
1263,45.843,-94.505,NA
1264,45.843,-94.505,NA
1257,46.785,-95.89200000000001,MN-C
1258,45.839,-95.265,MN-NE
1260,46.598,-94.852,MN-NE
1261,43.775,-94.49600000000001,MN-NE
1261,43.839,-94.75200000000001,MN-NE
1265,43.86,-92.294,MN-NE
1269,44.278,-93.76700000000001,NA
1275,44.278,-93.76700000000001,MN-NE
1276,44.278,-93.76700000000001,MN-NE
1269,44.305,-93.83200000000001,NA
1275,44.305,-93.83200000000001,MN-NE
1276,44.305,-93.83200000000001,MN-NE
1269,44.396,-93.58200000000001,NA
1275,44.396,-93.58200000000001,MN-NE
1276,44.396,-93.58200000000001,MN-NE
1269,44.428999999999995,-93.57799999999999,NA
1275,44.428999999999995,-93.57799999999999,MN-NE
1276,44.428999999999995,-93.57799999999999,MN-NE
1269,44.527,-93.675,NA
1275,44.527,-93.675,MN-NE
1276,44.527,-93.675,MN-NE
1269,44.633,-93.866,NA
1275,44.633,-93.866,MN-NE
1271,44.356,-95.773,MN-NE
1271,44.422,-95.874,MN-NE
1272,44.201,-93.105,MN-NE
1272,44.298,-93.34,MN-NE
1272,44.299,-93.51700000000001,MN-NE
1272,44.376999999999995,-93.22,MN-NE
1272,44.403,-93.35700000000001,MN-NE
1272,44.411,-93.352,MN-NE
1272,44.448,-93.36200000000001,MN-NE
1273,45.26,-93.24600000000001,MN-NE
1273,45.363,-93.72200000000001,MN-NE
1273,45.415,-93.302,MN-NE
1273,45.422,-93.316,MN-NE
1273,45.56,-93.64299999999999,MN-NE
1274,44.86,-94.711,MN-NE
1275,44.68,-93.38799999999999,MN-NE
1275,44.751000000000005,-93.695,MN-NE
1275,44.818000000000005,-93.454,MN-NE
1276,44.408,-94.552,MN-NE
1285,44.408,-94.552,MN-NE
1283,44.303999999999995,-95.50299999999999,MN-NE
1283,44.486000000000004,-95.57,MN-NE
1284,45.103,-94.648,MN-NE
1293,45.103,-94.648,NA
1294,45.103,-94.648,NA
1287,44.47,-92.71,NA
1297,44.47,-92.71,MN-NE
1289,45.131,-93.82700000000001,NA
1292,45.131,-93.82700000000001,MN-NE
1289,45.261,-94.171,NA
1292,45.261,-94.171,MN-NE
1295,44.516999999999996,-94.65700000000001,MN-NE
1295,44.726000000000006,-95.119,MN-NE
1295,44.736999999999995,-95.225,MN-NE
1301,44.56100000000001,-93.292,MN-SE
1301,44.618,-92.81700000000001,MN-SE
1301,44.665,-92.875,MN-SE
1301,44.68600000000001,-93.27600000000001,MN-SE
1313,44.818000000000005,-93.59899999999999,MN-SE
1388,38.297,-90.587,MISO-MO
1388,38.326,-90.429,MISO-MO
1388,38.429,-90.39200000000001,MISO-MO
1388,38.474000000000004,-90.73200000000001,MISO-MO
1400,38.474000000000004,-90.73200000000001,MISO-MO
1388,38.476,-90.309,MISO-MO
1388,38.510999999999996,-90.611,MISO-MO
1388,38.531,-90.611,MISO-MO
1388,38.535,-90.46799999999999,MISO-MO
1388,38.571999999999996,-90.786,MISO-MO
1410,38.571999999999996,-90.786,NA
1388,38.598,-91.17200000000001,MISO-MO
1400,38.598,-91.17200000000001,MISO-MO
1410,38.598,-91.17200000000001,MISO-MO
1388,38.611999999999995,-91.17,MISO-MO
1406,38.611999999999995,-91.17,MISO-MO
1388,38.618,-90.21799999999999,MISO-MO
1480,38.618,-90.21799999999999,NA
1388,38.62,-90.53,MISO-MO
1388,38.667,-90.478,MISO-MO
1388,38.668,-90.384,MISO-MO
1388,38.722,-90.45299999999999,MISO-MO
1388,38.747,-90.866,MISO-MO
1406,38.747,-90.866,MISO-MO
1388,38.766,-90.318,MISO-MO
1388,38.782,-90.807,MISO-MO
1406,38.782,-90.807,MISO-MO
1388,38.797,-90.57600000000001,MISO-MO
1406,38.797,-90.57600000000001,MISO-MO
1388,38.806,-90.604,MISO-MO
1406,38.806,-90.604,MISO-MO
1388,38.823,-90.595,MISO-MO
1406,38.823,-90.595,MISO-MO
1388,38.824,-92.303,AECIZ
1437,38.824,-92.303,AECIZ
1442,38.824,-92.303,AECIZ
1388,38.833,-90.795,MISO-MO
1406,38.833,-90.795,MISO-MO
1388,38.874,-90.79799999999999,IL-C
1406,38.874,-90.79799999999999,IL-C
1388,38.875,-90.61399999999999,MISO-MO
1406,38.875,-90.61399999999999,MISO-MO
1388,38.889,-90.446,MISO-MO
1388,39.42,-91.161,IL-C
1433,39.42,-91.161,IL-C
1388,40.204,-91.815,MISO-MO
1414,40.204,-91.815,NA
1388,40.348,-91.831,MISO-MO
1414,40.348,-91.831,NA
1467,40.348,-91.831,NA
1388,40.403,-91.54299999999999,MISO-MO
1414,40.403,-91.54299999999999,NA
1467,40.403,-91.54299999999999,NA
1388,36.673,-89.774,IL-C
1408,36.673,-89.774,IL-C
1388,37.733000000000004,-90.895,MISO-MO
1388,38.141,-90.279,MISO-MO
1388,38.154,-92.376,MISO-MO
1388,38.209,-90.66,MISO-MO
1388,39.418,-94.16,AECIZ
1391,39.418,-94.16,AECIZ
1389,40.288000000000004,-95.353,NA
1427,40.288000000000004,-95.353,NA
1428,40.288000000000004,-95.353,AECIZ
1393,37.1,-90.338,AECIZ
1401,38.1,-92.764,NA
1403,38.1,-92.764,AECIZ
1403,38.27,-92.721,AECIZ
1403,38.760999999999996,-92.81700000000001,AECIZ
1411,39.869,-91.81200000000001,NA
1454,39.869,-91.81200000000001,AECIZ
1419,37.578,-89.678,IL-C
1460,37.578,-89.678,IL-C
1419,37.726,-90.113,IL-C
1420,36.731,-94.307,AECIZ
1454,39.753,-91.889,AECIZ
1469,39.753,-91.889,NA
1470,39.753,-91.889,NA
1474,36.632,-93.58,AECIZ
1517,31.725,-89.63,MISO-MS
1518,31.725,-89.63,MISO-MS
1520,31.725,-89.63,MISO-MS
1547,31.725,-89.63,MISO-MS
1517,33.263000000000005,-89.415,LA-GULF
1517,33.607,-89.58200000000001,MISO-MS
1521,33.607,-89.58200000000001,MISO-MS
1517,33.772,-89.572,MISO-MS
1521,33.772,-89.572,MISO-MS
1517,31.372,-90.631,LA-GULF
1526,31.372,-90.631,LA-GULF
1517,31.638,-90.51700000000001,LA-GULF
1520,31.638,-90.51700000000001,LA-GULF
1517,31.701,-89.729,MISO-MS
1518,31.701,-89.729,MISO-MS
1520,31.701,-89.729,MISO-MS
1547,31.701,-89.729,MISO-MS
1517,31.704,-90.56299999999999,LA-GULF
1520,31.704,-90.56299999999999,LA-GULF
1517,32.26,-90.52799999999999,LA-GULF
1517,32.269,-90.32799999999999,LA-GULF
1517,32.344,-90.779,LA-GULF
1517,32.348,-90.103,LA-GULF
1517,32.389,-90.39,LA-GULF
1517,32.412,-90.615,LA-GULF
1517,32.446999999999996,-90.148,LA-GULF
1524,32.446999999999996,-90.148,LA-GULF
1540,32.446999999999996,-90.148,LA-GULF
1517,32.464,-90.764,LA-GULF
1517,32.474000000000004,-90.492,LA-GULF
1524,32.474000000000004,-90.492,LA-GULF
1517,32.497,-90.23299999999999,LA-GULF
1524,32.497,-90.23299999999999,LA-GULF
1540,32.497,-90.23299999999999,LA-GULF
1517,32.516,-90.859,LA-GULF
1524,32.516,-90.859,LA-GULF
1517,32.585,-90.697,LA-GULF
1524,32.585,-90.697,LA-GULF
1517,32.604,-90.17399999999999,LA-GULF
1524,32.604,-90.17399999999999,LA-GULF
1540,32.604,-90.17399999999999,LA-GULF
1517,32.624,-91.119,LA-GULF
1517,32.659,-90.52799999999999,LA-GULF
1524,32.659,-90.52799999999999,LA-GULF
1539,32.659,-90.52799999999999,LA-GULF
1517,32.67,-90.324,LA-GULF
1524,32.67,-90.324,LA-GULF
1539,32.67,-90.324,LA-GULF
1517,32.677,-90.50399999999999,LA-GULF
1524,32.677,-90.50399999999999,LA-GULF
1539,32.677,-90.50399999999999,LA-GULF
1517,32.722,-90.396,LA-GULF
1524,32.722,-90.396,LA-GULF
1539,32.722,-90.396,LA-GULF
1517,32.735,-90.63799999999999,LA-GULF
1531,32.735,-90.63799999999999,LA-GULF
1539,32.735,-90.63799999999999,LA-GULF
1517,32.746,-90.568,LA-GULF
1531,32.746,-90.568,LA-GULF
1539,32.746,-90.568,LA-GULF
1517,32.753,-90.279,LA-GULF
1524,32.753,-90.279,LA-GULF
1539,32.753,-90.279,LA-GULF
1517,32.778,-90.53,LA-GULF
1524,32.778,-90.53,LA-GULF
1539,32.778,-90.53,LA-GULF
1517,32.781,-90.439,LA-GULF
1524,32.781,-90.439,LA-GULF
1539,32.781,-90.439,LA-GULF
1517,32.824,-89.84,LA-GULF
1540,32.824,-89.84,LA-GULF
1517,33.229,-90.774,LA-GULF
1531,33.229,-90.774,LA-GULF
1517,33.388000000000005,-90.719,LA-GULF
1517,33.445,-90.788,LA-GULF
1521,33.445,-90.788,LA-GULF
1517,33.471,-90.596,LA-GULF
1521,33.471,-90.596,LA-GULF
1517,33.503,-90.859,LA-GULF
1521,33.503,-90.859,LA-GULF
1517,33.711,-90.794,LA-GULF
1521,33.711,-90.794,LA-GULF
1517,34.205,-90.572,LA-GULF
1525,34.205,-90.572,LA-GULF
1544,34.205,-90.572,LA-GULF
1517,34.223,-90.3,LA-GULF
1525,34.223,-90.3,LA-GULF
1517,34.253,-90.648,LA-GULF
1525,34.253,-90.648,LA-GULF
1544,34.253,-90.648,LA-GULF
1517,34.309,-90.45200000000001,LA-GULF
1525,34.309,-90.45200000000001,LA-GULF
1544,34.309,-90.45200000000001,LA-GULF
1517,34.334,-90.568,LA-GULF
1525,34.334,-90.568,LA-GULF
1544,34.334,-90.568,LA-GULF
1517,34.458,-90.464,LA-GULF
1525,34.458,-90.464,LA-GULF
1544,34.458,-90.464,LA-GULF
1517,34.507,-90.12299999999999,LA-GULF
1525,34.507,-90.12299999999999,LA-GULF
1527,34.507,-90.12299999999999,LA-GULF
1517,34.648,-89.81299999999999,LA-GULF
1517,34.71,-90.53200000000001,LA-GULF
1525,34.71,-90.53200000000001,LA-GULF
1517,34.792,-90.375,LA-GULF
1525,34.792,-90.375,LA-GULF
1518,30.43,-89.676,MISO-MS
1532,30.43,-89.676,NA
1518,30.479,-89.13,MISO-MS
1519,30.479,-89.13,MISO-MS
1532,30.479,-89.13,NA
1518,30.592,-89.175,MISO-MS
1519,30.592,-89.175,MISO-MS
1532,30.592,-89.175,NA
1518,30.612,-89.15100000000001,MISO-MS
1519,30.612,-89.15100000000001,MISO-MS
1532,30.612,-89.15100000000001,NA
1518,30.734,-89.251,MISO-MS
1519,30.734,-89.251,MISO-MS
1518,31.116999999999997,-89.155,MISO-MS
1529,31.116999999999997,-89.155,NA
1518,31.121,-89.649,MISO-MS
1529,31.121,-89.649,NA
1518,31.18,-89.649,MISO-MS
1529,31.18,-89.649,NA
1518,31.27,-89.493,MISO-MS
1529,31.27,-89.493,NA
1518,31.355999999999998,-88.836,MISO-MS
1519,31.355999999999998,-88.836,MISO-MS
1518,31.381,-89.286,MISO-MS
1529,31.381,-89.286,NA
1518,31.381,-89.102,MISO-MS
1519,31.381,-89.102,MISO-MS
1529,31.381,-89.102,NA
1518,31.413,-89.479,MISO-MS
1529,31.413,-89.479,NA
1518,31.816999999999997,-88.73,MISO-MS
1519,31.816999999999997,-88.73,MISO-MS
1530,31.816999999999997,-88.73,NA
1518,32.453,-89.113,MISO-MS
1520,32.453,-89.113,MISO-MS
1518,31.305,-89.706,MISO-MS
1529,31.305,-89.706,NA
1521,33.728,-89.344,MISO-MS
1536,33.728,-89.344,MISO-MS
1521,33.768,-89.42200000000001,MISO-MS
1536,33.768,-89.42200000000001,MISO-MS
1523,33.274,-89.20299999999999,MISO-MS
1536,33.594,-89.24,MISO-MS
1578,48.602,-105.889,MN-C
1693,46.161,-100.713,MN-C
1694,46.161,-100.713,MN-C
1701,46.161,-100.713,MN-C
1693,46.199,-100.685,MN-C
1694,46.199,-100.685,MN-C
1701,46.199,-100.685,MN-C
1693,46.206,-101.14200000000001,MN-C
1694,46.206,-101.14200000000001,MN-C
1701,46.206,-101.14200000000001,MN-C
1693,46.39,-100.58,MN-C
1694,46.39,-100.58,MN-C
1701,46.39,-100.58,MN-C
1693,48.853,-102.119,MN-C
1694,48.853,-102.119,MN-C
1695,48.853,-102.119,MN-C
1698,48.853,-102.119,MN-C
1736,42.268,-96.34899999999999,MN-C
1763,42.268,-96.34899999999999,MN-C
1764,42.268,-96.34899999999999,MN-C
1851,42.268,-96.34899999999999,MN-C
1852,42.268,-96.34899999999999,MN-C
1999,41.115,-84.272,CONS
2008,41.115,-84.272,CONS
2009,41.115,-84.272,CONS
2005,37.759,-82.635,IN-S
2010,41.506,-83.24799999999999,DECO
2094,41.506,-83.24799999999999,DECO
2011,39.326,-84.46799999999999,IN-S
2069,39.326,-84.46799999999999,IN-S
2361,43.67,-96.177,MN-NE
2361,44.123000000000005,-96.21,MN-NE
2423,36.828,-85.365,IN-S
2425,35.522,-89.39,MISO-MO
2438,35.281,-89.441,MISO-MO
2507,29.660999999999998,-94.145,EES-TX
2507,30.101,-95.48899999999999,EES-TX
2514,30.101,-95.48899999999999,NA
2547,30.101,-95.48899999999999,NA
2507,30.131999999999998,-93.844,EES-TX
2566,30.131999999999998,-93.844,NA
2507,30.138,-95.271,EES-TX
2514,30.138,-95.271,NA
2524,30.138,-95.271,NA
2559,30.138,-95.271,NA
2507,30.165,-95.305,EES-TX
2514,30.165,-95.305,NA
2524,30.165,-95.305,NA
2559,30.165,-95.305,NA
2507,30.166999999999998,-94.169,EES-TX
2507,30.188000000000002,-94.257,EES-TX
2524,30.188000000000002,-94.257,NA
2507,30.189,-95.875,EES-TX
2514,30.189,-95.875,NA
2547,30.189,-95.875,NA
2559,30.189,-95.875,NA
2507,30.201,-93.875,EES-TX
2566,30.201,-93.875,NA
2507,30.209,-95.367,EES-TX
2514,30.209,-95.367,NA
2524,30.209,-95.367,NA
2559,30.209,-95.367,NA
2507,30.238000000000003,-95.15799999999999,EES-TX
2514,30.238000000000003,-95.15799999999999,NA
2524,30.238000000000003,-95.15799999999999,NA
2559,30.238000000000003,-95.15799999999999,NA
2507,30.314,-94.708,EES-TX
2514,30.314,-94.708,NA
2524,30.314,-94.708,NA
2568,30.314,-94.708,NA
2507,30.351,-95.54,EES-TX
2514,30.351,-95.54,NA
2524,30.351,-95.54,NA
2559,30.351,-95.54,NA
2507,30.379,-94.191,EES-TX
2524,30.379,-94.191,NA
2507,30.421999999999997,-95.73,EES-TX
2514,30.421999999999997,-95.73,NA
2524,30.421999999999997,-95.73,NA
2559,30.421999999999997,-95.73,NA
2507,30.427,-95.486,EES-TX
2514,30.427,-95.486,NA
2524,30.427,-95.486,NA
2559,30.427,-95.486,NA
2507,30.474,-95.31299999999999,EES-TX
2524,30.474,-95.31299999999999,NA
2507,30.511999999999997,-94.676,EES-TX
2524,30.511999999999997,-94.676,NA
2568,30.511999999999997,-94.676,NA
2507,30.511999999999997,-93.736,EES-TX
2538,30.511999999999997,-93.736,NA
2566,30.511999999999997,-93.736,NA
2582,30.511999999999997,-93.736,NA
2507,30.524,-94.76899999999999,EES-TX
2524,30.524,-94.76899999999999,NA
2568,30.524,-94.76899999999999,NA
2507,30.544,-94.814,EES-TX
2524,30.544,-94.814,NA
2568,30.544,-94.814,NA
2507,30.566,-95.234,EES-TX
2524,30.566,-95.234,NA
2507,30.594,-95.80799999999999,EES-TX
2514,30.594,-95.80799999999999,NA
2524,30.594,-95.80799999999999,NA
2559,30.594,-95.80799999999999,NA
2507,30.686,-93.834,EES-TX
2538,30.686,-93.834,NA
2566,30.686,-93.834,NA
2582,30.686,-93.834,NA
2507,30.706999999999997,-95.34,EES-TX
2524,30.706999999999997,-95.34,NA
2507,30.708000000000002,-96.626,EES-TX
2515,30.708000000000002,-96.626,NA
2558,30.708000000000002,-96.626,NA
2593,30.708000000000002,-96.626,NA
2507,30.735,-93.661,EES-TX
2538,30.735,-93.661,NA
2566,30.735,-93.661,NA
2582,30.735,-93.661,NA
2507,30.737,-95.744,EES-TX
2524,30.737,-95.744,NA
2528,30.737,-95.744,NA
2559,30.737,-95.744,NA
2507,30.743000000000002,-93.757,EES-TX
2538,30.743000000000002,-93.757,NA
2566,30.743000000000002,-93.757,NA
2582,30.743000000000002,-93.757,NA
2507,30.803,-94.131,EES-TX
2524,30.803,-94.131,NA
2538,30.803,-94.131,NA
2566,30.803,-94.131,NA
2568,30.803,-94.131,NA
2577,30.803,-94.131,NA
2507,30.831999999999997,-95.12,EES-TX
2524,30.831999999999997,-95.12,NA
2568,30.831999999999997,-95.12,NA
2507,30.834,-94.494,EES-TX
2524,30.834,-94.494,NA
2507,30.886,-93.579,EES-TX
2538,30.886,-93.579,NA
2566,30.886,-93.579,NA
2582,30.886,-93.579,NA
2790,42.516999999999996,-89.51100000000001,ATC
2793,42.516999999999996,-89.51100000000001,ATC
2795,42.516999999999996,-89.51100000000001,ATC
2796,42.516999999999996,-89.51100000000001,ATC
2819,42.516999999999996,-89.51100000000001,ATC
2871,42.516999999999996,-89.51100000000001,ATC
2872,42.516999999999996,-89.51100000000001,ATC
2790,42.571000000000005,-89.648,ATC
2793,42.571000000000005,-89.648,ATC
2795,42.571000000000005,-89.648,ATC
2796,42.571000000000005,-89.648,ATC
2819,42.571000000000005,-89.648,ATC
2871,42.571000000000005,-89.648,ATC
2872,42.571000000000005,-89.648,ATC
2790,42.6,-89.568,ATC
2793,42.6,-89.568,ATC
2795,42.6,-89.568,ATC
2796,42.6,-89.568,ATC
2819,42.6,-89.568,ATC
2871,42.6,-89.568,ATC
2872,42.6,-89.568,ATC
2790,42.618,-89.59899999999999,ATC
2793,42.618,-89.59899999999999,ATC
2795,42.618,-89.59899999999999,ATC
2796,42.618,-89.59899999999999,ATC
2819,42.618,-89.59899999999999,ATC
2871,42.618,-89.59899999999999,ATC
2872,42.618,-89.59899999999999,ATC
2790,42.635,-89.678,ATC
2793,42.635,-89.678,ATC
2795,42.635,-89.678,ATC
2796,42.635,-89.678,ATC
2819,42.635,-89.678,ATC
2871,42.635,-89.678,ATC
2872,42.635,-89.678,ATC
2790,42.65,-89.29,ATC
2796,42.65,-89.29,ATC
2801,42.65,-89.29,ATC
2819,42.65,-89.29,ATC
2790,42.871,-88.391,ATC
2791,42.871,-88.391,ATC
2873,42.871,-88.391,ATC
2790,42.882,-88.37200000000001,ATC
2791,42.882,-88.37200000000001,ATC
2873,42.882,-88.37200000000001,ATC
2790,43.105,-89.314,ATC
2793,43.105,-89.314,ATC
2796,43.105,-89.314,ATC
2800,43.105,-89.314,ATC
2801,43.105,-89.314,ATC
2820,43.105,-89.314,ATC
2821,43.105,-89.314,ATC
2880,43.105,-89.314,ATC
2790,43.141999999999996,-89.596,ATC
2793,43.141999999999996,-89.596,ATC
2796,43.141999999999996,-89.596,ATC
2800,43.141999999999996,-89.596,ATC
2801,43.141999999999996,-89.596,ATC
2820,43.141999999999996,-89.596,ATC
2821,43.141999999999996,-89.596,ATC
2880,43.141999999999996,-89.596,ATC
2790,43.146,-88.79799999999999,ATC
2791,43.146,-88.79799999999999,ATC
2869,43.146,-88.79799999999999,ATC
2870,43.146,-88.79799999999999,ATC
2790,43.162,-89.596,ATC
2793,43.162,-89.596,ATC
2796,43.162,-89.596,ATC
2800,43.162,-89.596,ATC
2801,43.162,-89.596,ATC
2820,43.162,-89.596,ATC
2821,43.162,-89.596,ATC
2880,43.162,-89.596,ATC
2790,43.25,-89.262,ATC
2793,43.25,-89.262,ATC
2796,43.25,-89.262,ATC
2800,43.25,-89.262,ATC
2801,43.25,-89.262,ATC
2820,43.25,-89.262,ATC
2821,43.25,-89.262,ATC
2790,43.266999999999996,-89.301,ATC
2793,43.266999999999996,-89.301,ATC
2796,43.266999999999996,-89.301,ATC
2800,43.266999999999996,-89.301,ATC
2801,43.266999999999996,-89.301,ATC
2820,43.266999999999996,-89.301,ATC
2821,43.266999999999996,-89.301,ATC
2790,43.286,-88.35600000000001,ATC
2791,43.286,-88.35600000000001,ATC
2817,43.286,-88.35600000000001,ATC
2877,43.286,-88.35600000000001,ATC
2790,43.321999999999996,-88.124,MN-NE
2791,43.321999999999996,-88.124,MN-NE
2817,43.321999999999996,-88.124,MN-NE
2877,43.321999999999996,-88.124,MN-NE
2790,43.348,-88.726,ATC
2791,43.348,-88.726,ATC
2808,43.348,-88.726,ATC
2817,43.348,-88.726,ATC
2836,43.348,-88.726,ATC
2837,43.348,-88.726,ATC
2790,43.35,-88.60700000000001,ATC
2808,43.35,-88.60700000000001,ATC
2817,43.35,-88.60700000000001,ATC
2836,43.35,-88.60700000000001,ATC
2837,43.35,-88.60700000000001,ATC
2790,43.361999999999995,-89.11200000000001,ATC
2793,43.361999999999995,-89.11200000000001,ATC
2798,43.361999999999995,-89.11200000000001,ATC
2806,43.361999999999995,-89.11200000000001,ATC
2848,43.361999999999995,-89.11200000000001,ATC
2849,43.361999999999995,-89.11200000000001,ATC
2790,43.375,-89.588,ATC
2793,43.375,-89.588,ATC
2798,43.375,-89.588,ATC
2848,43.375,-89.588,ATC
2849,43.375,-89.588,ATC
2790,43.382,-89.361,ATC
2793,43.382,-89.361,ATC
2798,43.382,-89.361,ATC
2848,43.382,-89.361,ATC
2849,43.382,-89.361,ATC
2790,43.388999999999996,-88.853,ATC
2791,43.388999999999996,-88.853,ATC
2808,43.388999999999996,-88.853,ATC
2817,43.388999999999996,-88.853,ATC
2836,43.388999999999996,-88.853,ATC
2837,43.388999999999996,-88.853,ATC
2790,43.413000000000004,-88.802,ATC
2793,43.413000000000004,-88.802,ATC
2808,43.413000000000004,-88.802,ATC
2817,43.413000000000004,-88.802,ATC
2836,43.413000000000004,-88.802,ATC
2837,43.413000000000004,-88.802,ATC
2790,43.473,-88.116,MN-NE
2791,43.473,-88.116,MN-NE
2817,43.473,-88.116,MN-NE
2877,43.473,-88.116,MN-NE
2790,43.474,-88.102,MN-NE
2791,43.474,-88.102,MN-NE
2817,43.474,-88.102,MN-NE
2877,43.474,-88.102,MN-NE
2790,43.483999999999995,-89.598,ATC
2793,43.483999999999995,-89.598,ATC
2798,43.483999999999995,-89.598,ATC
2848,43.483999999999995,-89.598,ATC
2849,43.483999999999995,-89.598,ATC
2790,43.486000000000004,-88.102,MN-NE
2791,43.486000000000004,-88.102,MN-NE
2817,43.486000000000004,-88.102,MN-NE
2877,43.486000000000004,-88.102,MN-NE
2790,43.519,-89.387,ATC
2793,43.519,-89.387,ATC
2798,43.519,-89.387,ATC
2848,43.519,-89.387,ATC
2849,43.519,-89.387,ATC
2790,43.519,-89.113,ATC
2798,43.519,-89.113,ATC
2806,43.519,-89.113,ATC
2848,43.519,-89.113,ATC
2849,43.519,-89.113,ATC
2790,43.536,-89.48299999999999,ATC
2793,43.536,-89.48299999999999,ATC
2798,43.536,-89.48299999999999,ATC
2848,43.536,-89.48299999999999,ATC
2849,43.536,-89.48299999999999,ATC
2790,43.552,-89.54299999999999,ATC
2798,43.552,-89.54299999999999,ATC
2806,43.552,-89.54299999999999,ATC
2848,43.552,-89.54299999999999,ATC
2849,43.552,-89.54299999999999,ATC
2790,43.583,-88.223,MN-NE
2791,43.583,-88.223,MN-NE
2808,43.583,-88.223,MN-NE
2790,43.589,-88.88,ATC
2793,43.589,-88.88,ATC
2808,43.589,-88.88,ATC
2817,43.589,-88.88,ATC
2836,43.589,-88.88,ATC
2837,43.589,-88.88,ATC
2790,43.597,-89.59700000000001,ATC
2798,43.597,-89.59700000000001,ATC
2806,43.597,-89.59700000000001,ATC
2848,43.597,-89.59700000000001,ATC
2849,43.597,-89.59700000000001,ATC
2790,43.6,-89.3,ATC
2793,43.6,-89.3,ATC
2798,43.6,-89.3,ATC
2806,43.6,-89.3,ATC
2848,43.6,-89.3,ATC
2849,43.6,-89.3,ATC
2790,43.629,-88.729,ATC
2793,43.629,-88.729,ATC
2808,43.629,-88.729,ATC
2817,43.629,-88.729,ATC
2836,43.629,-88.729,ATC
2837,43.629,-88.729,ATC
2790,43.633,-88.714,ATC
2793,43.633,-88.714,ATC
2808,43.633,-88.714,ATC
2817,43.633,-88.714,ATC
2836,43.633,-88.714,ATC
2837,43.633,-88.714,ATC
2790,43.699,-88.794,ATC
2793,43.699,-88.794,ATC
2808,43.699,-88.794,ATC
2790,43.7,-88.26299999999999,MN-NE
2793,43.7,-88.26299999999999,MN-NE
2808,43.7,-88.26299999999999,MN-NE
2790,43.736000000000004,-88.58200000000001,MN-NE
2793,43.736000000000004,-88.58200000000001,MN-NE
2808,43.736000000000004,-88.58200000000001,MN-NE
2790,43.748000000000005,-88.26100000000001,MN-NE
2793,43.748000000000005,-88.26100000000001,MN-NE
2808,43.748000000000005,-88.26100000000001,MN-NE
2790,43.756,-87.87,MN-NE
2790,43.83,-88.82799999999999,ATC
2793,43.83,-88.82799999999999,ATC
2808,43.83,-88.82799999999999,ATC
2790,43.895,-88.29700000000001,MN-NE
2791,43.895,-88.29700000000001,MN-NE
2808,43.895,-88.29700000000001,MN-NE
2790,44.122,-88.193,MN-NE
2792,44.122,-88.193,MN-NE
2830,44.122,-88.193,MN-NE
2790,44.166000000000004,-88.33200000000001,MN-NE
2791,44.166000000000004,-88.33200000000001,MN-NE
2830,44.166000000000004,-88.33200000000001,MN-NE
2790,44.17,-88.39299999999999,MN-NE
2791,44.17,-88.39299999999999,MN-NE
2830,44.17,-88.39299999999999,MN-NE
2790,44.173,-88.76299999999999,ATC
2791,44.173,-88.76299999999999,ATC
2830,44.173,-88.76299999999999,ATC
2790,44.236999999999995,-88.255,MN-NE
2791,44.236999999999995,-88.255,MN-NE
2830,44.236999999999995,-88.255,MN-NE
2790,44.256,-88.26,MN-NE
2791,44.256,-88.26,MN-NE
2812,44.256,-88.26,MN-NE
2858,44.256,-88.26,MN-NE
2790,44.271,-88.20299999999999,MN-NE
2791,44.271,-88.20299999999999,MN-NE
2812,44.271,-88.20299999999999,MN-NE
2858,44.271,-88.20299999999999,MN-NE
2790,44.275,-88.759,ATC
2791,44.275,-88.759,ATC
2812,44.275,-88.759,ATC
2790,44.277,-88.23200000000001,MN-NE
2812,44.277,-88.23200000000001,MN-NE
2858,44.277,-88.23200000000001,MN-NE
2790,44.29600000000001,-88.634,MN-NE
2791,44.29600000000001,-88.634,MN-NE
2812,44.29600000000001,-88.634,MN-NE
2858,44.29600000000001,-88.634,MN-NE
2790,44.305,-88.699,ATC
2791,44.305,-88.699,ATC
2812,44.305,-88.699,ATC
2858,44.305,-88.699,ATC
2790,44.398,-88.508,MN-NE
2791,44.398,-88.508,MN-NE
2812,44.398,-88.508,MN-NE
2858,44.398,-88.508,MN-NE
2790,44.468999999999994,-88.676,ATC
